"Data.Base","id_titulo","taxa_compra","taxa_venda","pu_compra","pu_venda"
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2060",7.22,7.34,3879.38,3820.04
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2032",7.75,7.87,4147.82,4120.51
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2035",7.54,7.66,4165.92,4131.53
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2030",7.84,7.96,4229.55,4208.22
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2045",7.28,7.4,4043.75,3993.28
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2055",7.19,7.31,3989.93,3931.98
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2050",7.21,7.33,3949.08,3893.87
2025-08-26,"Tesouro IPCA+ com Juros Semestrais 2026",10.14,10.26,4384.02,4377.94
2025-08-26,"Tesouro IPCA+ 2045",7.13,7.25,1177.15,1151.33
2025-08-26,"Tesouro IPCA+ 2035",7.44,7.56,2270.76,2245.86
2025-08-26,"Tesouro IPCA+ 2050",7.02,7.14,842.98,819.67
2025-08-26,"Tesouro IPCA+ 2040",7.17,7.29,1619.23,1592.1
2025-08-26,"Tesouro IPCA+ 2029",7.83,7.95,3438.61,3423.65
2025-08-26,"Tesouro IPCA+ 2026",10.14,10.26,4133.66,4127.87
2025-08-26,"Tesouro IGPM+ com Juros Semestrais 2031",7.86,7.98,7644.04,7606.02
2025-08-25,"Tesouro Selic 2031",0.11,0.12,17121.43,17102.51
2025-08-25,"Tesouro Selic 2026",-0.01,0,17221.07,17210.64
2025-08-25,"Tesouro Selic 2028",0.05,0.06,17198.54,17184.67
2025-08-25,"Tesouro Selic 2027",0.03,0.04,17212.27,17200.13
2025-08-25,"Tesouro Selic 2029",0.09,0.1,17168.55,17152.99
2025-08-25,"Tesouro IPCA+ com Juros Semestrais 2050",7.2,7.32,3952.72,3897.4
2025-08-25,"Tesouro IPCA+ com Juros Semestrais 2035",7.51,7.63,4173.28,4138.79
2025-08-25,"Tesouro IPCA+ com Juros Semestrais 2032",7.73,7.85,4151.15,4123.8
2025-08-25,"Tesouro IPCA+ com Juros Semestrais 2040",7.3,7.42,4042.98,3998.31
2025-08-25,"Tesouro IPCA+ com Juros Semestrais 2060",7.21,7.33,3883.4,3823.92
2025-08-25,"Tesouro IPCA+ com Juros Semestrais 2026",10.13,10.25,4382.89,4376.79
2025-09-03,"Tesouro Selic 2031",0.11,0.12,17187.65,17168.71
2025-09-03,"Tesouro Selic 2027",0.03,0.04,17279.69,17267.55
2025-09-03,"Tesouro Selic 2029",0.09,0.1,17233.65,17218.08
2025-09-03,"Tesouro Selic 2028",0.05,0.06,17265.25,17251.38
2025-09-03,"Tesouro Selic 2026",-0.02,-0.01,17288.24,17277.83
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2032",7.69,7.81,4166.8,4139.47
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2040",7.4,7.52,4012.82,3968.76
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2035",7.56,7.68,4166.01,4131.75
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2050",7.23,7.35,3945.03,3890.05
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2026",9.69,9.81,4409.22,4403.29
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2055",7.22,7.34,3980.66,3923.1
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2060",7.23,7.35,3879.45,3820.27
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2045",7.33,7.45,4028.29,3978.25
2025-09-03,"Tesouro IPCA+ com Juros Semestrais 2030",7.78,7.9,4245.69,4224.39
2025-09-03,"Tesouro IPCA+ 2029",7.77,7.89,3450.52,3435.61
2025-09-03,"Tesouro IPCA+ 2035",7.49,7.61,2263.63,2238.89
2025-09-03,"Tesouro IPCA+ 2050",7.02,7.14,844.02,820.71
2025-09-03,"Tesouro IPCA+ 2026",9.69,9.81,4157.67,4152.01
2025-09-03,"Tesouro IPCA+ 2040",7.29,7.41,1594.56,1567.91
2025-09-03,"Tesouro IPCA+ 2045",7.19,7.31,1165.79,1140.27
2025-09-03,"Tesouro IGPM+ com Juros Semestrais 2031",7.79,7.91,7694.13,7655.15
2025-09-02,"Tesouro Selic 2028",0.05,0.06,17255.7,17241.84
2025-09-02,"Tesouro Selic 2029",0.09,0.1,17223.98,17208.41
2025-09-02,"Tesouro Selic 2027",0.03,0.04,17270.06,17257.93
2025-09-02,"Tesouro Selic 2026",-0.02,-0.01,17278.61,17268.19
2025-09-02,"Tesouro Selic 2031",0.11,0.12,17178.03,17159.07
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2032",7.75,7.87,4152.59,4125.35
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2035",7.6,7.72,4153.86,4119.71
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2026",9.79,9.91,4404.04,4398.08
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2045",7.39,7.51,4002.68,3953.08
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2050",7.29,7.41,3916.93,3862.53
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2040",7.45,7.57,3993.82,3950.02
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2030",7.84,7.96,4234.48,4213.23
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2055",7.28,7.4,3951.24,3894.35
2025-09-02,"Tesouro IPCA+ com Juros Semestrais 2060",7.29,7.41,3849.21,3790.78
2025-09-02,"Tesouro IPCA+ 2026",9.79,9.91,4152.73,4147.05
2025-09-02,"Tesouro IPCA+ 2035",7.53,7.65,2254.98,2230.33
2025-09-02,"Tesouro IPCA+ 2045",7.26,7.38,1150.72,1125.54
2025-09-02,"Tesouro IPCA+ 2029",7.82,7.94,3443.79,3428.89
2025-09-02,"Tesouro IPCA+ 2040",7.34,7.46,1583.18,1556.72
2025-09-02,"Tesouro IPCA+ 2050",7.08,7.2,832.19,809.21
2025-09-02,"Tesouro IGPM+ com Juros Semestrais 2031",7.85,7.97,7672.72,7633.83
2025-09-01,"Tesouro Selic 2027",0.03,0.04,17260.42,17248.28
2025-09-01,"Tesouro Selic 2028",0.05,0.06,17246.16,17232.3
2025-09-01,"Tesouro Selic 2026",-0.02,-0.01,17269.06,17258.64
2025-09-01,"Tesouro Selic 2031",0.11,0.12,17168.3,17149.36
2025-09-01,"Tesouro Selic 2029",0.09,0.1,17214.42,17198.87
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2026",9.78,9.9,4402.97,4396.99
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2050",7.19,7.31,3961.45,3906.08
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2040",7.32,7.44,4039.98,3995.48
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2030",7.77,7.89,4245.21,4223.88
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2055",7.18,7.3,3997.98,3939.95
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2032",7.7,7.82,4162.5,4135.17
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2035",7.51,7.63,4177.9,4143.48
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2060",7.2,7.32,3892.43,3832.86
2025-09-01,"Tesouro IPCA+ com Juros Semestrais 2045",7.27,7.39,4051.25,4000.75
2025-09-01,"Tesouro IPCA+ 2050",6.99,7.11,849.53,826.05
2025-09-01,"Tesouro IPCA+ 2035",7.43,7.55,2274.73,2249.83
2025-09-01,"Tesouro IPCA+ 2029",7.76,7.88,3449.93,3434.99
2025-09-01,"Tesouro IPCA+ 2040",7.19,7.31,1616.05,1589.01
2025-09-01,"Tesouro IPCA+ 2026",9.78,9.9,4151.73,4146.03
2025-09-01,"Tesouro IPCA+ 2045",7.13,7.25,1178.09,1152.28
2025-09-01,"Tesouro IGPM+ com Juros Semestrais 2031",7.79,7.91,7686.54,7647.53
2025-07-23,"Tesouro Selic 2031",0.1,0.11,16905,16886.16
2025-07-23,"Tesouro Selic 2026",-0.01,0,17003.97,16993.52
2025-07-23,"Tesouro Selic 2028",0.05,0.06,16980.73,16966.88
2025-07-23,"Tesouro Selic 2027",0.03,0.04,16995.16,16983.02
2025-07-23,"Tesouro Selic 2029",0.09,0.1,16949.14,16933.62
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2026",10.09,10.21,4474.31,4467.11
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2060",7.2,7.32,3992.73,3932.55
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2032",7.7,7.82,4258.33,4230.04
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2035",7.48,7.6,4149.46,4114.11
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2055",7.18,7.3,3964.02,3905.39
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2045",7.33,7.45,3991.54,3940.83
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2050",7.21,7.33,4052.04,3996.2
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2040",7.33,7.45,4134.85,4089.62
2025-07-23,"Tesouro IPCA+ com Juros Semestrais 2030",7.8,7.92,4334.82,4312.49
2025-07-23,"Tesouro IPCA+ 2045",7.22,7.34,1148.99,1123.52
2025-07-23,"Tesouro IPCA+ 2040",7.2,7.32,1600.07,1572.86
2025-07-23,"Tesouro IPCA+ 2050",7,7.12,840.52,817.06
2025-07-23,"Tesouro IPCA+ 2026",10.09,10.21,4093.22,4086.44
2025-07-23,"Tesouro IPCA+ 2035",7.37,7.49,2267.13,2241.69
2025-07-23,"Tesouro IPCA+ 2029",7.83,7.95,3410.2,3394.49
2025-07-23,"Tesouro IGPM+ com Juros Semestrais 2031",7.83,7.95,7591.96,7556.1
2025-07-22,"Tesouro Selic 2028",0.05,0.06,16971.34,16957.48
2025-07-11,"Tesouro IPCA+ com Juros Semestrais 2032",7.61,7.73,4263.77,4234.73
2025-07-11,"Tesouro IPCA+ com Juros Semestrais 2035",7.3,7.42,4186.72,4150.26
2025-07-11,"Tesouro IPCA+ com Juros Semestrais 2045",7.12,7.24,4066.44,4013.61
2025-07-11,"Tesouro IPCA+ com Juros Semestrais 2055",7.02,7.14,4029.22,3968.26
2025-07-11,"Tesouro IPCA+ 2045",6.97,7.09,1199.15,1172.33
2025-07-11,"Tesouro IPCA+ 2040",7.03,7.15,1633.25,1605.18
2025-07-11,"Tesouro IPCA+ 2029",7.76,7.88,3406.75,3390.5
2025-07-11,"Tesouro IPCA+ 2026",10.06,10.18,4077.5,4070.09
2025-07-11,"Tesouro IPCA+ 2050",6.82,6.94,873.73,849.17
2025-07-11,"Tesouro IPCA+ 2035",7.17,7.29,2301.11,2274.89
2025-07-11,"Tesouro IGPM+ com Juros Semestrais 2031",7.76,7.88,7607.01,7577.08
2025-07-10,"Tesouro Selic 2026",0,0.01,16919,16908.52
2025-07-10,"Tesouro Selic 2031",0.1,0.11,16821.65,16802.86
2025-07-10,"Tesouro Selic 2028",0.05,0.06,16895.06,16881.22
2025-07-10,"Tesouro Selic 2027",0.04,0.05,16908.57,16896.42
2025-07-10,"Tesouro Selic 2029",0.1,0.11,16859.87,16844.37
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2032",7.72,7.84,4236.95,4208.78
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2045",7.29,7.41,3992.74,3941.88
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2050",7.2,7.32,4041.17,3985.41
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2040",7.34,7.46,4115.26,4070.23
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2030",7.86,7.98,4307.12,4284.9
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2055",7.18,7.3,3948.94,3890.51
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2060",7.21,7.33,3972.58,3912.72
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2035",7.46,7.58,4138.92,4103.62
2025-07-10,"Tesouro IPCA+ com Juros Semestrais 2026",10.03,10.15,4455.59,4448.41
2025-07-10,"Tesouro IPCA+ 2035",7.34,7.46,2264.55,2239.11
2025-07-10,"Tesouro IPCA+ 2050",6.99,7.11,839.33,815.89
2025-07-10,"Tesouro IPCA+ 2045",7.15,7.27,1159.44,1133.72
2025-07-10,"Tesouro IPCA+ 2026",10.03,10.15,4076.19,4069.42
2025-07-10,"Tesouro IPCA+ 2040",7.21,7.33,1591.74,1564.66
2025-07-10,"Tesouro IPCA+ 2029",7.85,7.97,3394.1,3378.43
2025-07-10,"Tesouro IGPM+ com Juros Semestrais 2031",7.87,7.99,7580.07,7544.67
2025-07-09,"Tesouro Selic 2027",0.04,0.05,16899.25,16887.11
2025-07-09,"Tesouro Selic 2028",0.05,0.06,16885.72,16871.88
2025-07-09,"Tesouro Selic 2029",0.1,0.11,16850.45,16834.95
2025-07-09,"Tesouro Selic 2026",0,0.01,16909.68,16899.21
2025-07-09,"Tesouro Selic 2031",0.1,0.11,16812.23,16793.43
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2035",7.27,7.39,4189.93,4154.12
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2032",7.51,7.63,4280.64,4252.17
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2060",7.05,7.17,4049.84,3987.98
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2026",9.84,9.96,4459.86,4452.74
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2055",7.01,7.13,4029.06,3968.72
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2045",7.12,7.24,4061.23,4009.14
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2050",7.03,7.15,4117.04,4059.66
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2040",7.16,7.28,4178.62,4132.66
2025-07-09,"Tesouro IPCA+ com Juros Semestrais 2030",7.63,7.75,4343.49,4321.11
2025-07-09,"Tesouro IPCA+ 2035",7.16,7.28,2300.26,2274.42
2025-07-09,"Tesouro IPCA+ 2026",9.84,9.96,4080.4,4073.7
2025-07-09,"Tesouro IPCA+ 2040",7.04,7.16,1628.88,1601.16
2025-07-09,"Tesouro IPCA+ 2045",7,7.12,1191.02,1164.58
2025-07-09,"Tesouro IPCA+ 2029",7.61,7.73,3420.36,3404.62
2025-07-09,"Tesouro IPCA+ 2050",6.84,6.96,868.56,844.3
2025-07-09,"Tesouro IGPM+ com Juros Semestrais 2031",7.65,7.77,7664.34,7626.54
2025-07-08,"Tesouro Selic 2026",0,0.01,16900.36,16889.88
2025-07-08,"Tesouro Selic 2029",0.1,0.11,16841.09,16825.61
2025-07-08,"Tesouro Selic 2031",0.1,0.11,16802.9,16784.09
2025-07-08,"Tesouro Selic 2028",0.05,0.06,16876.69,16862.85
2025-07-08,"Tesouro Selic 2027",0.04,0.05,16890.14,16877.99
2025-07-08,"Tesouro IPCA+ com Juros Semestrais 2050",6.93,7.05,4163.29,4104.88
2025-07-22,"Tesouro Selic 2026",-0.01,0,16994.3,16983.84
2025-07-22,"Tesouro Selic 2027",0.03,0.04,16985.44,16973.29
2025-07-22,"Tesouro Selic 2029",0.09,0.1,16939.44,16923.92
2025-07-22,"Tesouro Selic 2031",0.1,0.11,16896.55,16877.72
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2026",10.11,10.23,4471.27,4464.06
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2032",7.73,7.85,4249.93,4221.69
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2040",7.31,7.43,4140.56,4095.21
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2050",7.2,7.32,4055.05,3999.1
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2035",7.47,7.59,4150.63,4115.24
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2030",7.83,7.95,4327.89,4305.58
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2055",7.18,7.3,3962.48,3903.86
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2060",7.18,7.3,4001.1,3940.67
2025-07-22,"Tesouro IPCA+ com Juros Semestrais 2045",7.32,7.44,3994.11,3943.32
2025-07-22,"Tesouro IPCA+ 2045",7.21,7.33,1150.65,1125.14
2025-07-22,"Tesouro IPCA+ 2035",7.35,7.47,2270.36,2244.86
2025-07-22,"Tesouro IPCA+ 2026",10.11,10.23,4090.4,4083.61
2025-07-22,"Tesouro IPCA+ 2050",6.99,7.11,842.16,818.65
2025-07-22,"Tesouro IPCA+ 2040",7.16,7.28,1608.42,1581.05
2025-07-22,"Tesouro IPCA+ 2029",7.87,7.99,3404.02,3388.32
2025-07-22,"Tesouro IGPM+ com Juros Semestrais 2031",7.86,7.98,7582.86,7547.01
2025-07-21,"Tesouro Selic 2028",0.05,0.06,16961.9,16948.05
2025-07-21,"Tesouro Selic 2026",0,0.01,16984.66,16974.19
2025-07-21,"Tesouro Selic 2029",0.09,0.1,16929.73,16914.22
2025-07-21,"Tesouro Selic 2027",0.03,0.04,16975.9,16963.75
2025-07-21,"Tesouro Selic 2031",0.1,0.11,16887.07,16868.25
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2055",7.16,7.28,3970.59,3911.75
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2060",7.17,7.29,4004.53,3943.97
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2045",7.3,7.42,4000.83,3949.89
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2035",7.46,7.58,4151.8,4116.38
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2050",7.19,7.31,4058.05,4002.02
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2040",7.3,7.42,4142.6,4097.2
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2030",7.8,7.92,4331.27,4308.91
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2032",7.7,7.82,4254.86,4226.56
2025-07-21,"Tesouro IPCA+ com Juros Semestrais 2026",10.09,10.21,4469.89,4462.66
2025-07-21,"Tesouro IPCA+ 2045",7.19,7.31,1154.44,1128.83
2025-07-21,"Tesouro IPCA+ 2029",7.84,7.96,3406.2,3390.47
2025-07-21,"Tesouro IPCA+ 2040",7.16,7.28,1607.8,1580.43
2025-07-21,"Tesouro IPCA+ 2026",10.09,10.21,4089.17,4082.37
2025-07-21,"Tesouro IPCA+ 2050",6.98,7.1,843.8,820.24
2025-07-21,"Tesouro IPCA+ 2035",7.35,7.47,2269.46,2243.97
2025-07-21,"Tesouro IGPM+ com Juros Semestrais 2031",7.83,7.95,7577.12,7541.95
2025-07-18,"Tesouro Selic 2026",0,0.01,16975.15,16964.68
2025-07-18,"Tesouro Selic 2031",0.1,0.11,16877.22,16858.4
2025-07-18,"Tesouro Selic 2028",0.05,0.06,16951.99,16938.15
2025-07-18,"Tesouro Selic 2027",0.03,0.04,16965.95,16953.81
2025-07-18,"Tesouro Selic 2029",0.09,0.1,16919.5,16903.98
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2032",7.66,7.78,4262.04,4232.7
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2035",7.44,7.56,4155.81,4119.4
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2030",7.77,7.89,4334.65,4311.28
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2026",10.14,10.26,4465.59,4457.34
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2040",7.29,7.41,4144.66,4098.28
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2045",7.29,7.41,4003.42,3951.51
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2050",7.17,7.29,4065.67,4008.54
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2055",7.15,7.27,3973.89,3914.05
2025-07-18,"Tesouro IPCA+ com Juros Semestrais 2060",7.16,7.28,4007.97,3946.39
2025-07-18,"Tesouro IPCA+ 2050",6.96,7.08,847.42,823.56
2025-07-18,"Tesouro IPCA+ 2040",7.15,7.27,1609.42,1581.67
2025-07-18,"Tesouro IPCA+ 2035",7.33,7.45,2272.7,2246.65
2025-07-18,"Tesouro IPCA+ 2026",10.14,10.26,4085.16,4077.42
2025-07-18,"Tesouro IPCA+ 2029",7.85,7.97,3403.6,3387.11
2025-07-18,"Tesouro IPCA+ 2045",7.18,7.3,1156.12,1130.21
2025-07-18,"Tesouro IGPM+ com Juros Semestrais 2031",7.8,7.92,7586.62,7556.95
2025-07-17,"Tesouro Selic 2026",0,0.01,16965.69,16955.22
2025-07-17,"Tesouro Selic 2031",0.1,0.11,16867.85,16849.04
2025-07-17,"Tesouro Selic 2028",0.05,0.06,16942.09,16928.24
2025-07-17,"Tesouro Selic 2029",0.09,0.1,16908.35,16892.85
2025-07-17,"Tesouro Selic 2027",0.03,0.04,16956.28,16944.13
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2060",7.21,7.33,3980.69,3920.67
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2040",7.34,7.46,4123.76,4078.59
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2050",7.23,7.35,4035.71,3980.09
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2045",7.33,7.45,3984.37,3933.67
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2030",7.82,7.94,4323.29,4300.94
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2035",7.48,7.6,4141.91,4106.55
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2032",7.71,7.83,4248.22,4219.92
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2026",10.13,10.25,4462.79,4455.53
2025-07-17,"Tesouro IPCA+ com Juros Semestrais 2055",7.2,7.32,3947.37,3889.01
2025-07-17,"Tesouro IPCA+ 2029",7.89,8.01,3396.65,3380.94
2025-07-17,"Tesouro IPCA+ 2026",10.13,10.25,4082.61,4075.78
2025-07-17,"Tesouro IPCA+ 2040",7.21,7.33,1594.99,1567.84
2025-07-17,"Tesouro IPCA+ 2050",7.03,7.15,833.21,809.94
2025-07-17,"Tesouro IPCA+ 2045",7.22,7.34,1146.94,1121.5
2025-07-17,"Tesouro IPCA+ 2035",7.37,7.49,2263.04,2237.6
2025-07-17,"Tesouro IGPM+ com Juros Semestrais 2031",7.85,7.97,7577.82,7542.59
2025-07-16,"Tesouro Selic 2031",0.1,0.11,16858.49,16839.67
2025-07-16,"Tesouro Selic 2026",0,0.01,16956.26,16945.79
2025-07-16,"Tesouro Selic 2028",0.06,0.07,16931.96,16918.12
2025-07-16,"Tesouro Selic 2027",0.04,0.05,16946.53,16934.39
2025-07-16,"Tesouro Selic 2029",0.1,0.11,16898.42,16882.92
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2050",7.14,7.26,4075.45,4018.94
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2035",7.4,7.52,4162.93,4127.32
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2032",7.65,7.77,4259.85,4231.44
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2040",7.26,7.38,4151.54,4105.92
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2060",7.13,7.25,4018.99,3957.93
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2026",10.08,10.2,4462.69,4455.41
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2055",7.12,7.24,3984.49,3925.21
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2045",7.24,7.36,4020.25,3968.87
2025-07-16,"Tesouro IPCA+ com Juros Semestrais 2030",7.75,7.87,4333.57,4311.14
2025-07-16,"Tesouro IPCA+ 2045",7.12,7.24,1167.78,1141.85
2025-07-16,"Tesouro IPCA+ 2040",7.12,7.24,1614.59,1587.08
2025-07-16,"Tesouro IPCA+ 2035",7.28,7.4,2280.75,2255.09
2025-07-16,"Tesouro IPCA+ 2026",10.08,10.2,4082.59,4075.75
2025-07-16,"Tesouro IPCA+ 2050",6.94,7.06,850.54,826.78
2025-07-16,"Tesouro IPCA+ 2029",7.82,7.94,3403.62,3387.86
2025-07-16,"Tesouro IGPM+ com Juros Semestrais 2031",7.78,7.9,7599.32,7563.93
2025-07-15,"Tesouro Selic 2026",0,0.01,16946.93,16936.47
2025-07-15,"Tesouro Selic 2031",0.1,0.11,16849.24,16830.42
2025-07-15,"Tesouro Selic 2027",0.04,0.05,16937,16924.85
2025-07-15,"Tesouro Selic 2028",0.06,0.07,16922.6,16908.76
2025-07-15,"Tesouro Selic 2029",0.1,0.11,16888.87,16873.36
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2030",7.72,7.84,4336.99,4314.52
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2050",7.06,7.18,4111.18,4053.86
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2035",7.31,7.43,4187,4151.11
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2045",7.15,7.27,4056.66,4004.58
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2060",7.08,7.2,4042.69,3980.99
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2032",7.6,7.72,4269.31,4240.8
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2040",7.17,7.29,4183.36,4137.23
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2026",10.03,10.15,4462.6,4455.31
2025-07-15,"Tesouro IPCA+ com Juros Semestrais 2055",7.05,7.17,4017.3,3957.19
2025-07-15,"Tesouro IPCA+ 2045",7.02,7.14,1189.02,1162.59
2025-07-15,"Tesouro IPCA+ 2026",10.03,10.15,4082.6,4075.74
2025-07-15,"Tesouro IPCA+ 2040",7.03,7.15,1634.44,1606.57
2025-07-15,"Tesouro IPCA+ 2029",7.77,7.89,3408.22,3392.43
2025-07-15,"Tesouro IPCA+ 2035",7.18,7.3,2300.72,2274.81
2025-07-15,"Tesouro IPCA+ 2050",6.86,6.98,866.23,842
2025-07-15,"Tesouro IGPM+ com Juros Semestrais 2031",7.74,7.86,7611.91,7576.41
2025-07-14,"Tesouro Selic 2028",0.06,0.07,16913.24,16899.39
2025-07-14,"Tesouro Selic 2029",0.1,0.11,16879.38,16863.88
2025-07-14,"Tesouro Selic 2026",0,0.01,16937.77,16927.29
2025-07-14,"Tesouro Selic 2031",0.1,0.11,16839.88,16821.07
2025-07-14,"Tesouro Selic 2027",0.04,0.05,16927.54,16915.39
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2060",7.05,7.17,4056.43,3994.46
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2032",7.61,7.73,4265.35,4236.99
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2050",7.03,7.15,4123.73,4066.24
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2040",7.14,7.26,4192.97,4146.81
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2030",7.73,7.85,4333.49,4311.16
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2055",7.02,7.14,4030.62,3970.3
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2035",7.31,7.43,4185.36,4149.6
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2026",10.08,10.2,4458.28,4451.12
2025-07-14,"Tesouro IPCA+ com Juros Semestrais 2045",7.12,7.24,4067.87,4015.68
2025-07-14,"Tesouro IPCA+ 2050",6.83,6.95,871.99,847.62
2025-07-14,"Tesouro IPCA+ 2029",7.76,7.88,3408.03,3392.33
2025-07-14,"Tesouro IPCA+ 2040",6.98,7.1,1645.32,1617.3
2025-07-14,"Tesouro IPCA+ 2045",6.98,7.1,1197.36,1170.77
2025-07-14,"Tesouro IPCA+ 2035",7.18,7.3,2299.83,2274
